order_id,customer_id,order_date,status,shipping_address_id,coupon_id,subtotal,discount_amt,shipping_charges,tax_amt,total_amount,payment_status,delivery_date,warehouse_id,channel
195,4550,"2020-01-14 09:33:00",Delivered,8646,22,54547.61,15499.01,0.0,7028.75,46077.35,Paid,"2020-01-17 09:33:00",3,App
196,392,"2020-01-31 19:27:00",Delivered,6592,,18712.28,1844.26,0.0,3036.24,19904.26,Paid,"2020-02-08 19:27:00",4,Website
197,54,"2020-01-11 01:11:00",Processing,3917,,8370.56,744.21,0.0,1372.74,8999.09,Pending,,4,App
198,658,"2020-01-09 16:42:00",Cancelled,3915,,54303.35,6865.71,0.0,8538.78,55976.42,Pending,,6,"Mobile Web"
199,2514,"2020-01-14 20:29:00",Returned,7733,,12418.66,1902.33,0.0,1892.94,12409.27,Paid,,8,Website
200,3748,"2020-01-28 23:58:00",Cancelled,9014,52,79025.77,12746.29,0.0,11930.31,78209.79,Pending,,2,Website
201,733,"2020-01-21 14:30:00",Delivered,2458,,63656.77,3366.63,0.0,10852.23,71142.37,Paid,"2020-01-26 14:30:00",8,App
202,3405,"2020-01-04 20:12:00",Delivered,5949,47,71976.28,12930.61,0.0,10628.22,69673.89,Paid,"2020-01-08 20:12:00",5,App
203,2988,"2020-01-03 04:57:00",Delivered,4472,116,2074.81,514.64,0.0,280.83,1841.0,Paid,"2020-01-06 04:57:00",10,App
204,4671,"2020-01-22 15:03:00",Delivered,1347,156,47395.11,530.65,0.0,8435.6,55300.06,Paid,"2020-01-27 15:03:00",2,"Mobile Web"
205,3399,"2020-01-15 16:26:00",Shipped,5618,150,46552.72,5923.71,0.0,7313.22,47942.23,Paid,,5,App
206,3024,"2020-01-13 09:49:00",Cancelled,1076,135,27710.27,2679.65,0.0,4505.51,29536.13,Pending,,8,App
207,1210,"2020-01-18 02:17:00",Delivered,885,35,49449.61,953.77,0.0,8729.25,57225.09,Paid,"2020-01-25 02:17:00",2,App
208,936,"2020-01-01 23:51:00",Delivered,6728,,68522.7,17573.18,0.0,9170.91,60120.43,Paid,"2020-01-06 23:51:00",5,"Mobile Web"
209,1866,"2020-01-07 02:48:00",Confirmed,6768,92,58618.68,3868.08,0.0,9855.11,64605.71,Pending,,1,App
210,1543,"2020-01-24 07:15:00",Cancelled,1357,141,41894.21,3170.84,0.0,6970.21,45693.58,Pending,,9,App
211,3367,"2020-01-14 20:12:00",Delivered,93,,43617.22,3129.1,0.0,7287.86,47775.98,Paid,"2020-01-16 20:12:00",8,App
212,4320,"2020-01-07 07:53:00",Returned,6868,145,78104.53,2088.28,0.0,13682.92,89699.17,Paid,,4,App
213,1476,"2020-01-31 17:52:00",Delivered,8777,41,47361.41,2650.23,0.0,8048.01,52759.19,Paid,"2020-02-07 17:52:00",7,App
214,296,"2020-01-25 15:43:00",Delivered,9294,,65963.66,4244.77,0.0,11109.4,72828.29,Paid,"2020-01-27 15:43:00",4,Website
215,1436,"2020-01-29 05:49:00",Delivered,569,99,67266.52,7900.64,0.0,10685.86,70051.74,Paid,"2020-02-02 05:49:00",6,App
216,1865,"2020-01-06 19:53:00",Delivered,618,195,56251.58,10267.76,0.0,8277.09,54260.91,Paid,"2020-01-14 19:53:00",6,Website
217,1851,"2020-01-17 06:05:00",Delivered,1323,,39816.05,4043.15,0.0,6439.12,42212.02,Paid,"2020-01-22 06:05:00",8,"Mobile Web"
218,3938,"2020-01-15 23:16:00",Delivered,9400,55,14000.39,998.65,0.0,2340.31,15342.05,Paid,"2020-01-17 23:16:00",5,"Mobile Web"
219,3207,"2020-01-20 15:04:00",Delivered,9263,28,65549.88,10694.17,0.0,9874.03,64729.74,Paid,"2020-01-26 15:04:00",3,App
220,3878,"2020-01-18 12:21:00",Delivered,6621,,20818.25,2160.49,0.0,3358.4,22016.16,Paid,"2020-01-25 12:21:00",1,App
221,2701,"2020-01-12 20:32:00",Cancelled,8357,198,57252.82,556.75,0.0,10205.29,66901.36,Pending,,4,App
222,3999,"2020-01-27 07:08:00",Shipped,6866,,53913.18,5709.75,0.0,8676.62,56880.05,Paid,,4,App
223,195,"2020-01-21 09:25:00",Delivered,221,193,65654.72,13967.87,0.0,9303.63,60990.48,Paid,"2020-01-23 09:25:00",10,Website
224,1408,"2020-01-21 09:29:00",Cancelled,3651,156,7151.84,2028.07,0.0,922.28,6046.05,Pending,,10,App
225,2192,"2020-01-04 04:19:00",Delivered,2079,,51889.17,4159.42,0.0,8591.35,56321.1,Paid,"2020-01-08 04:19:00",4,App
226,792,"2020-01-16 22:12:00",Delivered,2008,196,3176.33,640.76,0.0,456.4,2991.97,Paid,"2020-01-21 22:12:00",10,App
227,4878,"2020-01-01 06:13:00",Delivered,1571,14,47190.62,5962.82,0.0,7421.0,48648.8,Paid,"2020-01-09 06:13:00",3,App
228,2942,"2020-01-05 17:09:00",Delivered,1453,,32166.12,216.49,0.0,5750.93,37700.56,Paid,"2020-01-11 17:09:00",1,"Mobile Web"
229,4796,"2020-01-30 21:38:00",Delivered,3375,,78829.96,9065.83,0.0,12557.54,82321.67,Paid,"2020-02-06 21:38:00",1,App
230,1301,"2020-01-03 13:46:00",Delivered,2473,,69629.13,14541.07,0.0,9915.85,65003.91,Paid,"2020-01-09 13:46:00",5,App
231,3330,"2020-01-21 09:46:00",Delivered,4524,96,61877.37,1015.12,0.0,10955.2,71817.45,Paid,"2020-01-28 09:46:00",10,App
232,3944,"2020-01-08 10:06:00",Delivered,2038,,31120.01,2686.38,0.0,5118.05,33551.68,Paid,"2020-01-13 10:06:00",3,Website
233,4808,"2020-01-31 21:31:00",Delivered,9508,,27214.93,7393.19,0.0,3567.91,23389.65,Paid,"2020-02-05 21:31:00",9,App
234,4893,"2020-01-03 03:28:00",Delivered,9433,,7909.08,1744.62,0.0,1109.6,7274.06,Paid,"2020-01-10 03:28:00",1,App
235,3236,"2020-01-28 15:49:00",Delivered,9584,,54072.59,11877.17,0.0,7595.18,49790.6,Paid,"2020-01-31 15:49:00",10,App
236,4393,"2020-01-07 10:03:00",Delivered,7337,,10530.4,2706.86,0.0,1408.24,9231.78,Paid,"2020-01-14 10:03:00",3,App
237,3477,"2020-01-15 05:51:00",Delivered,1932,97,2475.23,376.77,0.0,377.72,2476.18,Paid,"2020-01-20 05:51:00",2,App
238,2630,"2020-01-03 12:51:00",Shipped,9120,,15059.32,1895.32,0.0,2369.52,15533.52,Paid,,9,Website
239,3802,"2020-01-21 10:40:00",Processing,9092,,47169.91,6599.15,0.0,7302.74,47873.5,Pending,,9,"Mobile Web"
240,2077,"2020-01-12 13:47:00",Pending,9442,97,41600.95,3394.98,0.0,6877.07,45083.04,Pending,,7,App
241,389,"2020-01-16 12:42:00",Shipped,8074,191,49459.17,10485.05,0.0,7015.34,45989.46,Paid,,2,"Mobile Web"
242,3145,"2020-01-14 01:39:00",Delivered,4629,171,65458.45,17702.02,0.0,8596.16,56352.59,Paid,"2020-01-20 01:39:00",1,App
243,4978,"2020-01-04 12:11:00",Delivered,8232,8,13778.96,211.43,0.0,2442.16,16009.69,Paid,"2020-01-06 12:11:00",3,App
244,4112,"2020-01-08 01:33:00",Delivered,8478,,47305.64,4121.68,0.0,7773.11,50957.07,Paid,"2020-01-14 01:33:00",10,Website
245,4486,"2020-01-26 09:42:00",Processing,1407,,7621.84,184.24,0.0,1338.77,8776.37,Pending,,2,"Mobile Web"
246,3338,"2020-01-10 18:55:00",Delivered,6810,90,34716.56,4991.04,0.0,5350.59,35076.11,Paid,"2020-01-17 18:55:00",6,App
247,825,"2020-01-25 14:26:00",Delivered,5489,,63778.43,7229.84,0.0,10178.75,66727.34,Paid,"2020-02-01 14:26:00",10,App
248,1650,"2020-01-18 22:58:00",Delivered,2557,,59335.9,10159.69,0.0,8851.72,58027.93,Paid,"2020-01-26 22:58:00",1,App
249,331,"2020-01-18 06:01:00",Returned,4877,,26891.85,7704.9,0.0,3453.65,22640.6,Paid,,2,App
250,3185,"2020-01-07 18:09:00",Delivered,5807,,2089.57,505.09,0.0,285.21,1869.69,Paid,"2020-01-13 18:09:00",9,App
251,3370,"2020-01-02 21:10:00",Confirmed,4080,,11350.17,896.69,0.0,1881.63,12335.11,Pending,,7,App
252,2338,"2020-01-23 17:16:00",Cancelled,3194,,586.44,44.96,0.0,97.47,638.95,Pending,,7,Website
253,3502,"2020-01-30 07:37:00",Delivered,6591,,43716.78,9873.89,0.0,6091.72,39934.61,Paid,"2020-02-03 07:37:00",7,Website
254,3467,"2020-01-31 16:00:00",Delivered,4420,188,75927.76,16237.73,0.0,10744.21,70434.24,Paid,"2020-02-02 16:00:00",1,App
255,4238,"2020-01-29 03:21:00",Delivered,4649,,19420.93,1182.99,0.0,3282.83,21520.77,Paid,"2020-02-03 03:21:00",7,App
256,149,"2020-01-21 23:38:00",Delivered,2372,,17684.6,510.18,0.0,3091.4,20265.82,Paid,"2020-01-29 23:38:00",9,"Mobile Web"
257,3016,"2020-01-06 06:54:00",Delivered,3858,79,16965.72,4031.06,0.0,2328.24,15262.9,Paid,"2020-01-14 06:54:00",8,App
258,1334,"2020-01-13 09:05:00",Delivered,7857,185,28742.63,5783.36,0.0,4132.67,27091.94,Paid,"2020-01-21 09:05:00",9,App
259,4113,"2020-01-07 16:53:00",Delivered,2376,108,39858.45,10285.5,0.0,5323.13,34896.08,Paid,"2020-01-10 16:53:00",8,App
260,1781,"2020-01-18 18:06:00",Delivered,7822,57,55795.72,9631.42,0.0,8309.57,54473.87,Paid,"2020-01-26 18:06:00",3,App
261,2981,"2020-01-30 03:45:00",Delivered,8717,47,40090.29,8685.5,0.0,5652.86,37057.65,Paid,"2020-02-01 03:45:00",6,App
262,3065,"2020-01-20 11:37:00",Delivered,5510,200,35994.96,5558.52,0.0,5478.56,35915.0,Paid,"2020-01-26 11:37:00",2,App
263,1060,"2020-01-22 09:37:00",Shipped,7899,,48529.49,12780.23,0.0,6434.87,42184.13,Paid,,4,App
264,3562,"2020-01-23 03:10:00",Delivered,1528,,69177.97,11512.66,0.0,10379.76,68045.07,Paid,"2020-01-25 03:10:00",7,App
265,860,"2020-01-31 07:09:00",Returned,6469,,73672.07,6194.54,0.0,12145.96,79623.49,Paid,,2,App
266,2280,"2020-01-14 20:09:00",Delivered,6220,,13486.28,314.51,0.0,2370.92,15542.69,Paid,"2020-01-22 20:09:00",6,App
267,4762,"2020-01-29 07:27:00",Delivered,7164,,6725.13,176.95,0.0,1178.67,7726.85,Paid,"2020-02-03 07:27:00",5,Website
268,2324,"2020-01-29 22:56:00",Returned,4022,,24511.6,3987.11,0.0,3694.41,24218.9,Paid,,1,App
269,1708,"2020-01-17 11:17:00",Delivered,1897,,31067.66,3016.25,0.0,5049.25,33100.66,Paid,"2020-01-25 11:17:00",2,App
270,381,"2020-01-20 16:22:00",Delivered,4554,,55644.51,16675.78,0.0,7014.37,45983.1,Paid,"2020-01-24 16:22:00",4,App
271,2289,"2020-01-07 17:03:00",Delivered,8893,144,1702.76,396.29,0.0,235.16,1541.63,Paid,"2020-01-09 17:03:00",3,"Mobile Web"
272,921,"2020-01-20 21:53:00",Delivered,5761,,56218.82,7624.55,0.0,8746.97,57341.24,Paid,"2020-01-22 21:53:00",1,App
273,2566,"2020-01-04 17:00:00",Delivered,9151,179,9611.34,746.2,0.0,1595.73,10460.87,Paid,"2020-01-07 17:00:00",3,Website
274,1150,"2020-01-03 17:36:00",Delivered,7131,,48961.34,2889.8,0.0,8292.88,54364.42,Paid,"2020-01-09 17:36:00",5,"Mobile Web"
275,3892,"2020-01-03 07:14:00",Delivered,7190,,19832.35,2374.99,0.0,3142.32,20599.68,Paid,"2020-01-07 07:14:00",6,App
276,3965,"2020-01-05 03:40:00",Delivered,8765,,73819.15,18158.21,0.0,10018.97,65679.91,Paid,"2020-01-12 03:40:00",2,App
277,1186,"2020-01-22 19:42:00",Delivered,8526,,48996.48,12496.33,0.0,6570.03,43070.18,Paid,"2020-01-26 19:42:00",6,App
278,3145,"2020-01-26 20:45:00",Delivered,2636,4,70899.67,19664.42,0.0,9222.34,60457.59,Paid,"2020-01-30 20:45:00",2,App
279,1148,"2020-01-05 19:20:00",Pending,860,28,13690.34,1882.5,0.0,2125.41,13933.25,Pending,,6,App
280,729,"2020-01-12 02:22:00",Delivered,6961,128,73968.79,10864.66,0.0,11358.74,74462.87,Paid,"2020-01-14 02:22:00",4,App
281,823,"2020-01-08 06:27:00",Pending,8176,,10554.38,555.0,0.0,1799.89,11799.27,Pending,,5,App
282,3318,"2020-01-19 04:37:00",Delivered,5999,,26905.91,6261.5,0.0,3715.99,24360.4,Paid,"2020-01-26 04:37:00",10,Website
283,4159,"2020-01-24 05:01:00",Delivered,9455,,77892.28,17530.9,0.0,10865.05,71226.43,Paid,"2020-01-28 05:01:00",9,Website
284,1785,"2020-01-30 02:07:00",Delivered,3675,162,49159.56,11696.68,0.0,6743.32,44206.2,Paid,"2020-02-03 02:07:00",1,Website
285,1538,"2020-01-11 11:50:00",Returned,9648,,34035.88,5835.2,0.0,5076.12,33276.8,Paid,,4,App
286,1587,"2020-01-12 08:22:00",Delivered,6613,82,45311.67,8159.77,0.0,6687.34,43839.24,Paid,"2020-01-20 08:22:00",6,App
287,1777,"2020-01-22 01:39:00",Delivered,5693,37,53163.18,1307.43,0.0,9334.03,61189.78,Paid,"2020-01-25 01:39:00",1,App
288,2035,"2020-01-26 12:38:00",Delivered,3665,,8043.68,786.5,0.0,1306.29,8563.47,Paid,"2020-02-03 12:38:00",9,App
289,1514,"2020-01-24 03:19:00",Returned,93,,41433.85,10448.28,0.0,5577.4,36562.97,Paid,,9,App
290,317,"2020-01-12 08:26:00",Delivered,4777,184,69856.58,1233.73,0.0,12352.11,80974.96,Paid,"2020-01-18 08:26:00",3,App
291,288,"2020-01-29 01:55:00",Returned,6700,,20587.87,4263.89,0.0,2938.32,19262.3,Paid,,7,App
292,1219,"2020-01-11 05:49:00",Cancelled,5905,,17467.83,1641.22,0.0,2848.79,18675.4,Pending,,4,App
293,2687,"2020-01-13 00:01:00",Shipped,3067,,40686.98,9399.82,0.0,5631.69,36918.85,Paid,,4,App
294,1621,"2020-01-21 05:26:00",Delivered,8467,85,36337.5,2248.33,0.0,6136.05,40225.22,Paid,"2020-01-27 05:26:00",8,"Mobile Web"
295,3416,"2020-01-30 19:20:00",Delivered,1206,163,32447.22,919.71,0.0,5674.95,37202.46,Paid,"2020-02-07 19:20:00",4,Website
296,3463,"2020-01-27 09:31:00",Delivered,8880,,76288.37,9802.82,0.0,11967.4,78452.95,Paid,"2020-01-29 09:31:00",5,Website
297,3302,"2020-01-20 10:28:00",Shipped,6462,,13611.43,2293.49,0.0,2037.23,13355.17,Paid,,5,App
298,4110,"2020-01-23 02:52:00",Delivered,274,40,31266.16,3404.64,0.0,5015.07,32876.59,Paid,"2020-01-27 02:52:00",7,App
299,2455,"2020-01-26 18:59:00",Delivered,2713,,24979.36,2208.11,0.0,4098.82,26870.07,Paid,"2020-02-02 18:59:00",6,Website
300,1931,"2020-01-05 19:43:00",Delivered,1213,,37323.0,2969.83,0.0,6183.57,40536.74,Paid,"2020-01-07 19:43:00",5,App
301,2354,"2020-01-28 01:51:00",Delivered,1038,132,79795.66,232.86,0.0,14321.3,93884.1,Paid,"2020-02-05 01:51:00",9,App
302,553,"2020-01-22 04:24:00",Shipped,2420,104,50799.71,10318.12,0.0,7286.69,47768.28,Paid,,7,App
303,4136,"2020-01-26 11:06:00",Delivered,8234,,24805.91,5362.88,0.0,3499.75,22942.78,Paid,"2020-02-03 11:06:00",5,App
304,4835,"2020-01-16 04:27:00",Shipped,6774,93,71889.52,11082.75,0.0,10945.22,71751.99,Paid,,8,App
305,154,"2020-01-29 14:13:00",Delivered,2285,190,42573.81,7101.79,0.0,6384.96,41856.98,Paid,"2020-02-03 14:13:00",1,App
306,2245,"2020-01-14 01:18:00",Delivered,5571,,1316.21,132.34,0.0,213.1,1396.97,Paid,"2020-01-20 01:18:00",1,Website
307,4192,"2020-01-06 16:25:00",Delivered,7803,112,6864.85,220.24,0.0,1196.03,7840.64,Paid,"2020-01-09 16:25:00",1,"Mobile Web"
308,3073,"2020-01-26 21:48:00",Delivered,1073,141,75886.6,12780.84,0.0,11359.04,74464.8,Paid,"2020-01-31 21:48:00",7,"Mobile Web"
309,3664,"2020-01-23 06:26:00",Delivered,5839,16,65597.97,13960.53,0.0,9294.74,60932.18,Paid,"2020-01-27 06:26:00",6,Website
310,2687,"2020-01-04 14:07:00",Delivered,6066,147,79255.88,19637.27,0.0,10731.35,70349.96,Paid,"2020-01-08 14:07:00",3,App
311,1211,"2020-01-24 05:04:00",Cancelled,1659,,61679.19,5804.44,0.0,10057.45,65932.2,Pending,,4,"Mobile Web"
312,103,"2020-01-03 03:06:00",Delivered,6173,,61005.16,11316.2,0.0,8944.01,58632.97,Paid,"2020-01-10 03:06:00",9,App
313,4113,"2020-01-31 11:18:00",Cancelled,9597,80,31344.09,6581.56,0.0,4457.26,29219.79,Pending,,9,App
314,4012,"2020-01-08 19:14:00",Delivered,3162,,51145.01,2461.82,0.0,8762.97,57446.16,Paid,"2020-01-10 19:14:00",9,App
315,229,"2020-01-19 13:36:00",Delivered,6849,200,34253.42,2633.22,0.0,5691.64,37311.84,Paid,"2020-01-27 13:36:00",6,"Mobile Web"
316,478,"2020-01-07 10:28:00",Delivered,1232,,12329.93,311.33,0.0,2163.35,14181.95,Paid,"2020-01-12 10:28:00",5,App
317,2683,"2020-01-29 05:50:00",Delivered,5555,,35812.02,6920.1,0.0,5200.55,34092.47,Paid,"2020-02-05 05:50:00",6,"Mobile Web"
318,28,"2020-01-01 21:22:00",Delivered,2071,,62876.88,13876.86,0.0,8820.0,57820.02,Paid,"2020-01-04 21:22:00",1,"Mobile Web"
319,3466,"2020-01-25 23:25:00",Cancelled,9816,,18903.07,1916.31,0.0,3057.62,20044.38,Pending,,2,Website
320,4546,"2020-01-23 10:15:00",Shipped,1761,,47087.48,11017.34,0.0,6492.63,42562.77,Paid,,8,App
321,37,"2020-01-16 10:41:00",Delivered,8974,127,9527.88,672.84,0.0,1593.91,10448.95,Paid,"2020-01-22 10:41:00",1,App
322,1499,"2020-01-24 15:10:00",Delivered,2847,,1504.81,139.19,0.0,245.81,1611.43,Paid,"2020-01-29 15:10:00",6,"Mobile Web"
323,1266,"2020-01-16 21:10:00",Delivered,5189,,12734.01,2002.63,0.0,1931.65,12663.03,Paid,"2020-01-19 21:10:00",10,App
324,2659,"2020-01-18 16:52:00",Shipped,6185,31,49803.73,13196.44,0.0,6589.31,43196.6,Paid,,3,App
325,3890,"2020-01-16 01:39:00",Processing,8133,74,25916.39,6887.05,0.0,3425.28,22454.62,Pending,,3,Website
326,3725,"2020-01-06 00:13:00",Shipped,8822,5,5229.26,145.56,0.0,915.07,5998.77,Paid,,3,App
327,168,"2020-01-26 23:49:00",Shipped,7090,,17899.47,3064.38,0.0,2670.32,17505.41,Paid,,4,App
328,1157,"2020-01-22 12:59:00",Delivered,3287,,54632.82,5773.32,0.0,8794.71,57654.21,Paid,"2020-01-29 12:59:00",2,App
329,3933,"2020-01-09 12:02:00",Delivered,6258,,6638.28,1855.58,0.0,860.89,5643.59,Paid,"2020-01-16 12:02:00",2,App
330,2794,"2020-01-10 23:41:00",Shipped,7469,,4254.08,413.3,0.0,691.34,4532.12,Paid,,8,App
331,3680,"2020-01-13 13:21:00",Pending,3957,,34668.25,5546.25,0.0,5241.96,34363.96,Pending,,7,Website
332,4665,"2020-01-05 19:27:00",Delivered,3973,9,11853.14,1441.89,0.0,1874.02,12285.27,Paid,"2020-01-13 19:27:00",8,App
333,284,"2020-01-21 22:46:00",Delivered,389,,72323.7,12274.43,0.0,10808.87,70858.14,Paid,"2020-01-27 22:46:00",2,App
334,468,"2020-01-27 19:56:00",Delivered,2122,,73118.37,3907.06,0.0,12458.04,81669.35,Paid,"2020-02-03 19:56:00",3,App
335,2176,"2020-01-19 19:10:00",Delivered,8392,,44920.23,12573.17,0.0,5822.47,38169.53,Paid,"2020-01-27 19:10:00",1,App
336,2571,"2020-01-27 05:00:00",Shipped,316,36,79914.52,22828.22,0.0,10275.53,67361.83,Paid,,2,App
337,2520,"2020-01-27 17:42:00",Cancelled,7931,180,50105.22,7675.98,0.0,7637.26,50066.5,Failed,,5,"Mobile Web"
338,117,"2020-01-15 03:38:00",Delivered,6052,,3873.4,366.57,0.0,631.23,4138.06,Paid,"2020-01-18 03:38:00",9,App
339,1601,"2020-01-20 12:08:00",Delivered,5806,95,32609.1,2599.0,0.0,5401.82,35411.92,Paid,"2020-01-26 12:08:00",7,App
340,2526,"2020-01-01 12:30:00",Delivered,7794,,18038.25,4148.85,0.0,2500.09,16389.49,Paid,"2020-01-06 12:30:00",9,App
341,2398,"2020-01-21 04:49:00",Delivered,4553,,33133.7,6956.34,0.0,4711.92,30889.28,Paid,"2020-01-24 04:49:00",9,"Mobile Web"
342,2238,"2020-01-29 13:28:00",Returned,1747,,79075.29,3666.38,0.0,13573.6,88982.51,Paid,,2,"Mobile Web"
343,177,"2020-01-15 16:43:00",Delivered,7944,,67829.55,11807.93,0.0,10083.89,66105.51,Paid,"2020-01-18 16:43:00",7,Website
344,2901,"2020-01-28 18:37:00",Delivered,10005,51,51561.67,12222.9,0.0,7080.98,46419.75,Paid,"2020-01-30 18:37:00",7,"Mobile Web"
345,2164,"2020-01-16 12:26:00",Delivered,4021,56,75587.89,21161.43,0.0,9796.76,64223.22,Paid,"2020-01-24 12:26:00",8,"Mobile Web"
346,2102,"2020-01-02 01:16:00",Delivered,3899,,8546.34,7.59,0.0,1536.97,10075.72,Paid,"2020-01-07 01:16:00",10,App
347,3394,"2020-01-05 18:52:00",Delivered,2725,,45452.14,1503.82,0.0,7910.7,51859.02,Paid,"2020-01-12 18:52:00",10,Website
348,2058,"2020-01-08 07:33:00",Delivered,5440,,64459.33,15520.28,0.0,8809.03,57748.08,Paid,"2020-01-14 07:33:00",6,Website
349,949,"2020-01-19 11:57:00",Delivered,402,135,26453.41,3501.54,0.0,4131.34,27083.21,Paid,"2020-01-23 11:57:00",2,App
350,3957,"2020-01-01 14:51:00",Delivered,4536,,26537.87,3268.44,0.0,4188.5,27457.93,Paid,"2020-01-05 14:51:00",10,App
351,2939,"2020-01-06 17:03:00",Shipped,496,,55618.49,7646.0,0.0,8635.05,56607.54,Paid,,4,App
352,3943,"2020-01-02 09:54:00",Delivered,9029,58,46085.58,590.55,0.0,8189.11,53684.14,Paid,"2020-01-09 09:54:00",5,"Mobile Web"
353,1085,"2020-01-31 14:20:00",Delivered,352,,25662.4,310.05,0.0,4563.42,29915.77,Paid,"2020-02-06 14:20:00",8,Website
354,2195,"2020-01-26 04:30:00",Shipped,8323,,8813.82,1009.42,0.0,1404.79,9209.19,Paid,,8,App
355,272,"2020-01-27 12:00:00",Delivered,560,,72824.42,4262.07,0.0,12341.22,80903.57,Paid,"2020-01-30 12:00:00",9,App
356,162,"2020-01-19 21:05:00",Returned,5521,115,64906.83,4937.42,0.0,10794.49,70763.9,Paid,,10,Website
357,1155,"2020-01-13 13:40:00",Cancelled,238,164,33748.76,6050.94,0.0,4985.61,32683.43,Pending,,1,App
358,3437,"2020-01-26 00:40:00",Delivered,6022,,53691.29,11166.45,0.0,7654.47,50179.31,Paid,"2020-01-28 00:40:00",6,App
359,3509,"2020-01-16 17:52:00",Delivered,6048,,11325.5,1428.42,0.0,1781.47,11678.55,Paid,"2020-01-21 17:52:00",6,App
360,3853,"2020-01-30 18:54:00",Cancelled,8637,,71575.56,20040.61,0.0,9276.29,60811.24,Failed,,9,Website
361,1650,"2020-01-06 18:16:00",Shipped,8903,,53713.28,6581.15,0.0,8483.78,55615.91,Paid,,8,App
362,4259,"2020-01-02 15:58:00",Delivered,538,,32473.75,6327.19,0.0,4706.38,30852.94,Paid,"2020-01-09 15:58:00",7,App
363,215,"2020-01-07 18:05:00",Processing,4838,,55104.02,9113.55,0.0,8278.28,54268.75,Pending,,10,"Mobile Web"
364,1893,"2020-01-20 19:31:00",Delivered,8161,,7825.39,1780.11,0.0,1088.15,7133.43,Paid,"2020-01-22 19:31:00",5,App
365,4246,"2020-01-24 22:28:00",Delivered,4017,,47865.31,10622.07,0.0,6703.78,43947.02,Paid,"2020-01-29 22:28:00",7,Website
366,4259,"2020-01-22 12:05:00",Delivered,4499,,43840.73,8496.98,0.0,6361.88,41705.63,Paid,"2020-01-26 12:05:00",4,Website
367,2947,"2020-01-22 04:22:00",Delivered,3779,85,65547.13,10881.82,0.0,9839.76,64505.07,Paid,"2020-01-27 04:22:00",6,Website
368,1892,"2020-01-11 18:18:00",Shipped,6100,,59970.52,10595.71,0.0,8887.47,58262.28,Paid,,3,App
369,4526,"2020-01-11 22:09:00",Processing,6650,121,72940.02,12865.06,0.0,10813.49,70888.45,Pending,,4,App
370,3017,"2020-01-26 04:37:00",Cancelled,1678,,31711.89,5765.95,0.0,4670.27,30616.21,Pending,,5,App
371,2573,"2020-01-28 17:55:00",Shipped,8088,,30474.23,8145.38,0.0,4019.19,26348.04,Paid,,5,App
372,122,"2020-01-11 19:59:00",Delivered,6662,164,63913.39,16708.6,0.0,8496.86,55701.65,Paid,"2020-01-13 19:59:00",1,Website
373,4988,"2020-01-20 03:11:00",Cancelled,9139,55,71255.45,848.32,0.0,12673.28,83080.41,Pending,,4,App
374,399,"2020-01-06 22:01:00",Cancelled,2409,,42540.3,1912.36,0.0,7313.03,47940.97,Pending,,7,"Mobile Web"
375,4592,"2020-01-18 02:58:00",Delivered,5468,,35936.29,10735.89,0.0,4536.07,29736.47,Paid,"2020-01-23 02:58:00",2,App
376,810,"2020-01-14 23:20:00",Delivered,75,,31040.55,6106.5,0.0,4488.13,29422.18,Paid,"2020-01-17 23:20:00",6,App
377,957,"2020-01-20 07:49:00",Delivered,8285,117,68266.17,16058.36,0.0,9397.41,61605.22,Paid,"2020-01-28 07:49:00",7,App
378,4560,"2020-01-19 18:34:00",Cancelled,7760,,8734.67,1.44,0.0,1571.98,10305.21,Pending,,6,Website
379,3926,"2020-01-31 18:15:00",Delivered,2955,,46549.74,7918.99,0.0,6953.53,45584.28,Paid,"2020-02-08 18:15:00",6,App
380,101,"2020-01-20 19:18:00",Delivered,6630,,49986.73,11463.15,0.0,6934.24,45457.82,Paid,"2020-01-28 19:18:00",1,Website
381,1923,"2020-01-04 05:13:00",Shipped,2077,,63078.22,17886.91,0.0,8134.44,53325.75,Paid,,4,Website
382,2881,"2020-01-23 23:59:00",Processing,3154,7,59112.76,7735.6,0.0,9247.89,60625.05,Pending,,9,Website
383,1012,"2020-01-03 10:06:00",Delivered,4845,,20091.98,3876.26,0.0,2918.83,19134.55,Paid,"2020-01-08 10:06:00",8,App
384,4093,"2020-01-02 09:53:00",Delivered,3894,120,74495.0,329.89,0.0,13349.72,87514.83,Paid,"2020-01-07 09:53:00",1,App
385,81,"2020-01-20 04:47:00",Returned,4526,,3089.46,98.74,0.0,538.33,3529.05,Paid,,1,App
386,112,"2020-01-28 18:22:00",Delivered,7776,72,62575.33,10332.88,0.0,9403.64,61646.09,Paid,"2020-02-05 18:22:00",8,Website
387,4074,"2020-01-28 00:50:00",Delivered,1578,,11472.22,693.99,0.0,1940.08,12718.31,Paid,"2020-02-03 00:50:00",9,Website
388,4523,"2020-01-24 21:15:00",Delivered,2380,,33666.1,4198.54,0.0,5304.16,34771.72,Paid,"2020-01-27 21:15:00",5,Website
389,2803,"2020-01-03 23:46:00",Delivered,7016,126,21149.77,5786.37,0.0,2765.41,18128.81,Paid,"2020-01-05 23:46:00",4,App
390,2836,"2020-01-05 11:22:00",Delivered,7645,,79253.0,9054.7,0.0,12635.69,82833.99,Paid,"2020-01-11 11:22:00",6,Website
